track_name,track_artist,track_popularity,track_album_name,release_year,song_genre,danceability,energy,key,loudness,mode,speechiness,liveness,valence,tempo,duration,tempo_type,speechiness_type,key_values
I just need U. - Capital Kings Remix,TobyMac,39,I just need U. (Capital Kings Remix),2018,edm,0.62,0.8,5,-4.63,0,0.03,0.121,0.34,137.94,186,Allegro,No Lyrics,F
Nobody but You,Twelve24,24,From the Ground Up,2015,edm,0.56,0.59,11,-9.05,0,0.03,0.357,0.29,86.98,204,Andante,No Lyrics,B
Beam,Roberto Rosso,9,As the Crow Flies,2018,edm,0.68,0.9,2,-5.07,1,0.08,0.0817,0.12,127.97,232,Allegro,No Lyrics,D
#Vivalawldkdz (Roberto Rosso Remix) [feat. Twelve24],Roberto Rosso,4,#Vivalawldkdz (Roberto Rosso Remix) [feat. Twelve24],2017,edm,0.57,0.88,5,-4.73,0,0.1,0.122,0.58,155,173,Allegro,No Lyrics,F
So Much More (Wolves in Geek's Clothing Remix),Geek Boy,8,So Much More (Wolves in Geek's Clothing Remix),2019,edm,0.67,0.96,0,-4.94,0,0.05,0.157,0.49,131.01,189,Allegro,No Lyrics,C
Transience,Nash Hawkins,6,Traction,2019,edm,0.67,0.74,10,-9.04,0,0.18,0.099,0.19,156.04,265,Vivace,No Lyrics,"A♯,B♭"
Northern Lights,Gui Brazil,33,Northern Lights,2018,edm,0.67,0.89,7,-7.31,0,0.08,0.112,0.3,128.03,173,Allegro,No Lyrics,G
Captured (feat. Lucy Speakman),Galactus Jack,28,Universal,2016,edm,0.61,0.69,5,-4.19,1,0.04,0.525,0.25,128.05,222,Allegro,No Lyrics,F
Glory - Extended,Michaell D,0,Glory,2019,edm,0.62,0.91,4,-5.23,0,0.06,0.0385,0.23,128,285,Allegro,No Lyrics,E
Perfect Lord - Michaell D Remix,Look Project DJ,0,"Perfect Lord (Remixes), Vol. 01",2019,edm,0.56,0.94,4,-5.37,0,0.04,0.294,0.28,130,198,Allegro,No Lyrics,E
Delhi,KSHMR,42,Paradesi EP,2019,edm,0.57,0.88,5,-5.1,0,0.07,0.491,0.23,127.95,240,Allegro,No Lyrics,F
Are You Crazy,Will Sparks,56,Are You Crazy,2019,edm,0.57,0.91,2,-4.88,1,0.08,0.165,0.04,132,180,Allegro,No Lyrics,D
Send It,Steve Aoki,65,Send It,2019,edm,0.65,0.98,4,-5.31,0,0.1,0.38,0.09,124.07,183,Allegro,No Lyrics,E
Bombay Dreams (feat. Kavita Seth),KSHMR,55,Bombay Dreams (feat. Kavita Seth),2019,edm,0.63,0.82,5,-4.74,0,0.05,0.0815,0.46,104,198,Andante,No Lyrics,F
The People,KSHMR,48,The People,2019,edm,0.59,0.98,11,-3.38,1,0.08,0.404,0.13,135.02,158,Allegro,No Lyrics,B
Wait For You (feat. Maia Wright),Mike Williams,29,Wait For You (feat. Maia Wright) [VIP Mix],2019,edm,0.52,0.73,1,-4.08,0,0.04,0.0921,0.43,109.94,173,Moderato,No Lyrics,"C♯,D♭"
We Got That Cool (feat. Afrojack & Icona Pop) - Robert Falcon & Jordan Jay Remix,Yves V,46,We Got That Cool (feat. Afrojack & Icona Pop) [Robert Falcon & Jordan Jay Remix],2019,edm,0.69,0.87,8,-3.81,0,0.07,0.0605,0.51,126.2,185,Allegro,No Lyrics,"G♯,A♭"
Cathedral,JETFIRE,45,Cathedral,2019,edm,0.58,0.93,1,-3.17,0,0.06,0.124,0.18,127.75,184,Allegro,No Lyrics,"C♯,D♭"
Never Be Lonely (feat. Envy Monroe),Blasterjaxx,57,Never Be Lonely (feat. Envy Monroe),2019,edm,0.59,0.85,11,-3.9,0,0.07,0.64,0.53,127.91,192,Allegro,No Lyrics,B
Untouchable (feat. Aimee Dalton),Will Sparks,61,Untouchable (feat. Aimee Dalton),2019,edm,0.57,0.79,1,-5.21,0,0.11,0.0748,0.16,128.16,199,Allegro,No Lyrics,"C♯,D♭"
Whip,Dannic,37,Whip,2019,edm,0.67,0.96,11,-1.83,1,0.05,0.299,0.44,126,185,Allegro,No Lyrics,B
Lies (feat. Luciana),KSHMR,45,Lies (feat. Luciana),2019,edm,0.63,0.93,6,-4.29,0,0.09,0.286,0.63,75.97,183,Adagio,No Lyrics,"F♯,G♭"
Danger Zone,JETFIRE,30,Danger Zone,2019,edm,0.62,0.92,2,-2.93,1,0.04,0.313,0.04,128,188,Allegro,No Lyrics,D
Chemistry,Wiwek,35,CYCLES,2019,edm,0.67,0.75,1,-5.09,1,0.21,0.292,0.4,123.02,224,Allegro,No Lyrics,"C♯,D♭"
Black Panther,Wiwek,22,CYCLES,2019,edm,0.51,0.85,0,-4.57,1,0.17,0.148,0.24,140.06,208,Allegro,No Lyrics,C
Choose your Poison,Wiwek,27,CYCLES,2019,edm,0.65,0.94,11,-2.67,1,0.32,0.195,0.51,170.24,172,Vivace,No Lyrics,B
Where Do You Go (feat. Lexy Panterra),Shaun Frank,45,Where Do You Go (feat. Lexy Panterra),2019,edm,0.69,0.83,8,-5.74,0,0.05,0.219,0.63,122.04,216,Allegro,No Lyrics,"G♯,A♭"
Inception (Ultra Live Anthem 2019),Lucas & Steve,50,Inception (Ultra Live Anthem 2019),2019,edm,0.59,0.78,6,-6.63,1,0.03,0.29,0.17,127.99,187,Allegro,No Lyrics,"F♯,G♭"
Drop That Low (When I Dip) - Timmy Trumpet Remix,Tujamo,57,Drop That Low (When I Dip) [Timmy Trumpet Remix],2019,edm,0.49,0.88,11,-4.19,1,0.24,0.462,0.26,143.58,217,Allegro,No Lyrics,B
Chase the Sun,Hardwell,6,Chase the Sun,2019,edm,0.5,0.92,11,-3.66,0,0.05,0.338,0.18,127.96,183,Allegro,No Lyrics,B
New Generation,Kvmo,43,New Generation,2019,edm,0.66,0.71,2,-5.85,0,0.04,0.0711,0.08,95.07,182,Andante,No Lyrics,D
Lunar,Madison Mars,57,Lunar,2019,edm,0.61,0.95,2,-2.51,1,0.07,0.848,0.12,126,190,Allegro,No Lyrics,D
Lucky Chances (feat. KSHMR),Bali Bandits,46,Lucky Chances (feat. KSHMR),2019,edm,0.73,0.89,3,-4.07,0,0.04,0.098,0.74,124,161,Allegro,No Lyrics,"D♯,E♭"
Freak - Joe Stone 2K18 Edit,R3HAB,68,Freak (Joe Stone 2K18 Edit),2018,edm,0.67,0.86,11,-5.32,0,0.24,0.502,0.77,125.94,177,Allegro,No Lyrics,B
I Got Love (feat. Nate Dogg),Don Diablo,5,I Got Love (feat. Nate Dogg),2018,edm,0.85,0.96,1,-1.86,1,0.15,0.0604,0.55,122.98,159,Allegro,No Lyrics,"C♯,D♭"
Famous - Riggi & Piros Remix,Borgeous,0,Famous (The Remixes),2018,edm,0.62,0.83,1,-3.92,0,0.08,0.112,0.24,106.94,191,Andante,No Lyrics,"C♯,D♭"
Hypnosive,Zen/it,0,Hypnosive,2018,edm,0.57,0.95,4,-5.08,0,0.04,0.174,0.07,124.98,212,Allegro,No Lyrics,E
Look At Us Now,The Him,38,Look At Us Now,2018,edm,0.59,0.77,0,-4.14,0,0.07,0.114,0.22,125.14,163,Allegro,No Lyrics,C
Strangers Do,Jonas Aden,3,Strangers Do,2018,edm,0.71,0.81,2,-5.69,0,0.14,0.233,0.32,123.97,154,Allegro,No Lyrics,D
Wait Another Day,Mike Williams,70,Wait Another Day,2018,edm,0.73,0.91,8,-3.59,0,0.04,0.118,0.67,126.02,179,Allegro,No Lyrics,"G♯,A♭"
Sounds Good To Me - RetroVision Remix,Hanne Mjøen,35,Sounds Good To Me (The Remixes),2018,edm,0.77,0.84,8,-4.04,1,0.17,0.0473,0.76,125.98,163,Allegro,No Lyrics,"G♯,A♭"
Tombstone,Will Sparks,51,Tombstone,2018,edm,0.44,0.9,11,-6.1,0,0.07,0.131,0.04,108.77,260,Moderato,No Lyrics,B
Adagio For Strings,Lucas & Steve,60,Adagio For Strings,2018,edm,0.35,0.79,10,-6.75,0,0.07,0.22,0.04,127.14,197,Allegro,No Lyrics,"A♯,B♭"
Impulse,HI-LO,41,Impulse,2018,edm,0.32,0.8,1,-10,1,0.07,0.114,0.3,192.14,214,Vivace,No Lyrics,"C♯,D♭"
Out Of This Town,Hardwell,65,Out Of This Town,2018,edm,0.55,0.9,5,-3.44,0,0.07,0.355,0.63,149.99,195,Allegro,No Lyrics,F
Alive (feat. ILY),Jack Wins,62,Alive (feat. ILY),2018,edm,0.63,0.84,0,-4.26,1,0.06,0.166,0.29,124.01,177,Allegro,No Lyrics,C
Where Have You Gone (Anywhere),Lucas & Steve,72,Where Have You Gone (Anywhere),2018,edm,0.62,0.77,5,-5.02,1,0.05,0.147,0.24,124.07,159,Allegro,No Lyrics,F
Rockstar (feat. DV8),Timmy Trumpet,51,Rockstar (feat. DV8),2018,edm,0.38,0.97,1,-5.75,1,0.14,0.925,0.04,127.53,211,Allegro,No Lyrics,"C♯,D♭"
Maybe,Janieck,52,Maybe,2018,edm,0.55,0.62,0,-6.36,1,0.05,0.355,0.35,123.94,154,Allegro,No Lyrics,C
Like A Boss,Kura,0,Like A Boss,2018,edm,0.74,0.97,4,-4.97,0,0.07,0.174,0.18,128,188,Allegro,No Lyrics,E
Heaven (Don't Have A Name) [feat. Jeremy Renner],Sam Feldt,46,Heaven (Don't Have A Name) [feat. Jeremy Renner],2018,edm,0.38,0.87,10,-3.93,0,0.09,0.114,0.36,144.17,177,Allegro,No Lyrics,"A♯,B♭"
EYES SHUT,Declain,31,EYES SHUT,2018,edm,0.55,0.88,8,-5.17,0,0.06,0.217,0.19,128.03,179,Allegro,No Lyrics,"G♯,A♭"
Good Vibes Soldier (feat. Head Quattaz),KSHMR,50,Good Vibes Soldier (feat. Head Quattaz),2018,edm,0.77,0.85,8,-4.08,1,0.17,0.585,0.52,129.97,192,Allegro,No Lyrics,"G♯,A♭"
Opa,Dimitri Vegas & Like Mike,57,Opa,2018,edm,0.46,0.95,6,-3.78,0,0.09,0.247,0.24,127.28,206,Allegro,No Lyrics,"F♯,G♭"
Neverland,KSHMR,62,Neverland,2018,edm,0.31,0.94,8,-3.99,0,0.05,0.288,0.26,137.99,190,Allegro,No Lyrics,"G♯,A♭"
Lost In Your Love - Alkaz Remix,Friendzone,42,Lost In Your Love (Alkaz Remix),2019,edm,0.45,0.74,6,-4.22,0,0.05,0.103,0.37,127.98,201,Allegro,No Lyrics,"F♯,G♭"
U Got Me (Tobtok & Adam Griffin Remix),Next Habit,37,U Got Me (Tobtok & Adam Griffin Remix),2019,edm,0.61,0.8,6,-7.12,0,0.03,0.252,0.46,124.94,211,Allegro,No Lyrics,"F♯,G♭"
That Funky Sound,RSIN,21,That Funky Sound,2019,edm,0.66,0.95,11,-4.18,0,0.12,0.424,0.17,123.98,255,Allegro,No Lyrics,B
All I Ever Wanted (feat. River),Eat More Cake,49,All I Ever Wanted (feat. River),2019,edm,0.68,0.81,7,-5.05,1,0.07,0.137,0.26,126.07,212,Allegro,No Lyrics,G
Keep Moving - (Sultan + Shepard Reboot),Sultan + Shepard,49,Keep Moving (Sultan + Shepard Reboot),2019,edm,0.67,0.64,5,-7.32,1,0.03,0.427,0.19,124.02,217,Allegro,No Lyrics,F
Could Be You (feat. Danny Dearden),Michael Calfan,58,Could Be You (feat. Danny Dearden),2019,edm,0.68,0.87,10,-6.26,0,0.05,0.25,0.1,121.92,170,Allegro,No Lyrics,"A♯,B♭"
I Told You,FWHO,37,I Told You,2019,edm,0.77,0.68,9,-6.69,0,0.04,0.324,0.4,123.01,206,Allegro,No Lyrics,A
Don't Need You,Adam De Great,27,Don't Need You,2019,edm,0.68,0.9,11,-6.43,0,0.11,0.311,0.35,127.87,171,Allegro,No Lyrics,B
Crazy In Love,Anthony Dircson,40,Crazy In Love,2019,edm,0.5,0.7,0,-5.76,1,0.2,0.121,0.74,203.98,154,Prestissimo,No Lyrics,C
MotherFonka,CALV,15,MotherFonka,2019,edm,0.66,0.99,10,-3.49,1,0.05,0.423,0.57,126,149,Allegro,No Lyrics,"A♯,B♭"
My Swag,Marc Benjamin,35,My Swag,2019,edm,0.76,0.93,8,-4,0,0.05,0.131,0.74,128.03,158,Allegro,No Lyrics,"G♯,A♭"
Dinner Time,FineRefined,25,Dinner Time,2019,edm,0.77,0.83,0,-5.34,1,0.15,0.313,0.76,128.03,141,Allegro,No Lyrics,C
Unlove You - Nicky Romero Remix,Armin van Buuren,55,Unlove You (Nicky Romero Remix),2019,edm,0.37,0.82,3,-4.01,0,0.12,0.232,0.44,118.79,200,Moderato,No Lyrics,"D♯,E♭"
Set on You,Bolier,46,Set on You,2019,edm,0.68,0.64,8,-6.82,0,0.06,0.182,0.36,110.05,188,Moderato,No Lyrics,"G♯,A♭"
Dial Me,Twin Theory,36,Dial Me,2019,edm,0.68,0.58,0,-7.15,0,0.33,0.417,0.78,109.26,182,Moderato,Mix of Lyrics & Beats,C
Keep On Rockin' - WYKO & Krexxton Remix,Laidback Luke,39,Keep On Rockin' (Remixes),2019,edm,0.82,0.81,7,-4.25,1,0.06,0.19,0.6,127.95,144,Allegro,No Lyrics,G
Louder - Wlady and T.N.Y. Remix,ReauBeau,43,Louder (Wlady and T.N.Y. Remix),2019,edm,0.7,0.85,3,-6.39,0,0.13,0.132,0.55,123.02,208,Allegro,No Lyrics,"D♯,E♭"
Higher State,Shaun Frank,31,Activ8,2019,edm,0.8,0.91,10,-6.21,0,0.06,0.0729,0.28,123,265,Allegro,No Lyrics,"A♯,B♭"
Alive - Radio Edit,Tom Swoon,25,Alive (Radio Edit),2015,edm,0.49,0.83,0,-4.68,0,0.07,0.0538,0.26,127.96,180,Allegro,No Lyrics,C
All This Love,Alesso,0,Forever,2015,edm,0.67,0.77,0,-4.96,0,0.03,0.447,0.46,127.97,251,Allegro,No Lyrics,C
Back 2 U (feat. WALK THE MOON),Steve Aoki,50,Back 2 U (feat. WALK THE MOON),2016,edm,0.64,0.88,10,-6.22,1,0.05,0.139,0.55,126.03,276,Allegro,No Lyrics,"A♯,B♭"
Back to Earth (feat. Fall Out Boy),Steve Aoki,48,Neon Future I,2014,edm,0.58,0.91,4,-3.04,0,0.23,0.0482,0.21,128.07,244,Allegro,No Lyrics,E
Believe - Radio Edit,Thomas Gold,36,Believe (Radio Edit),2015,edm,0.51,0.84,6,-4.54,1,0.05,0.109,0.44,127.97,208,Allegro,No Lyrics,"F♯,G♭"
Bells At Midnight - Radio Edit,Thomas Newson,0,Bells At Midnight,2014,edm,0.57,0.94,0,-6.33,0,0.16,0.0761,0.45,127.96,203,Allegro,No Lyrics,C
Body High,Paris Blohm,37,Body High,2018,edm,0.5,0.67,7,-4.39,1,0.05,0.151,0.19,128.14,225,Allegro,No Lyrics,G
Born to Get Wild (feat. will.i.am),Steve Aoki,37,Neon Future I,2014,edm,0.66,0.89,10,-3.6,1,0.17,0.383,0.22,128.01,285,Allegro,No Lyrics,"A♯,B♭"
Born To Run,Afrojack,0,Forget The World (Deluxe),2014,edm,0.52,0.78,0,-5.36,0,0.06,0.103,0.24,126.04,293,Allegro,No Lyrics,C
Can't Go Home (feat. Adam Lambert) - Radio Edit,Steve Aoki,45,Can't Go Home (feat. Adam Lambert) [Radio Edit],2016,edm,0.66,0.8,0,-5.21,1,0.1,0.279,0.67,123.95,184,Allegro,No Lyrics,C
Children Of The Wild (feat. Mako),Steve Angello,0,Children Of The Wild (feat. Mako),2015,edm,0.52,0.91,6,-4.25,0,0.07,0.172,0.15,128,251,Allegro,No Lyrics,"F♯,G♭"
Cinematic (feat. Denny White) - Radio Edit,Fedde Le Grand,32,Cinematic (feat. Denny White) [Radio Edit],2015,edm,0.68,0.71,3,-5.24,1,0.04,0.0834,0.57,127.99,236,Allegro,No Lyrics,"D♯,E♭"
Colourblind - Radio Edit,Thomas Gold,35,Colourblind,2014,edm,0.48,0.82,0,-3.25,0,0.05,0.396,0.39,128.07,205,Allegro,No Lyrics,C
Dear Life - Bassjackers Remix,Dannic,19,Dear Life (The Remixes),2014,edm,0.65,0.98,1,-3.15,0,0.22,0.383,0.15,128.04,270,Allegro,No Lyrics,"C♯,D♭"
Earth Meets Water,Dash Berlin,38,We Are (Part 1),2014,edm,0.46,0.74,2,-2.37,1,0.03,0.162,0.23,127.89,189,Allegro,No Lyrics,D
Everything Black (feat. Mike Taylor),Unlike Pluto,5,Everything Black (feat. Mike Taylor),2017,edm,0.62,0.86,5,-4.33,0,0.11,0.117,0.4,98.06,229,Andante,No Lyrics,F
Extreme,Bassjackers,1,Extreme,2016,edm,0.66,0.86,6,-3.37,0,0.07,0.191,0.23,109.94,227,Moderato,No Lyrics,"F♯,G♭"
Fade All My Life,Unlike Pluto,40,Fade All My Life,2018,edm,0.58,0.67,0,-5.35,1,0.09,0.408,0.16,84.99,175,Andante,No Lyrics,C
The Fever,Bassjackers,1,The Fever,2017,edm,0.64,0.84,8,-5.73,1,0.25,0.38,0.33,128.1,188,Allegro,No Lyrics,"G♯,A♭"
Find a Way (feat. Rudy),Dirty South,44,Find a Way (feat. Rudy),2015,edm,0.53,0.82,9,-5.37,1,0.03,0.0799,0.12,126.02,211,Allegro,No Lyrics,A
Fireflies - Radio Edit,John Dahlbäck,0,Fireflies,2014,edm,0.6,0.79,6,-3.6,0,0.03,0.344,0.16,128.05,223,Allegro,No Lyrics,"F♯,G♭"
Heartbeat - Radio Edit,John Dahlbäck,0,Heartbeat,2014,edm,0.56,0.9,5,-3.12,1,0.06,0.338,0.14,128.06,191,Allegro,No Lyrics,F
Here Tonight,Dash Berlin,36,Here Tonight,2014,edm,0.55,0.75,7,-2.37,0,0.04,0.368,0.34,127.97,203,Allegro,No Lyrics,G
Higher Place (feat. Ne-Yo) - Afrojack Remix,Dimitri Vegas & Like Mike,0,Higher Place (Afrojack Remix),2015,edm,0.57,0.6,0,-9.93,1,0.05,0.0888,0.6,127.99,196,Allegro,No Lyrics,C
Honors (feat. Rebecca & Fiona) - Radio Mix,John Dahlbäck,32,Honors (feat. Rebecca & Fiona) [Radio Mix],2014,edm,0.51,0.87,11,-2.7,0,0.04,0.271,0.08,128.1,216,Allegro,No Lyrics,B
Hurricane (Radio),Dzeko & Torres,22,Hurricane,2013,edm,0.45,0.88,6,-3.83,0,0.05,0.309,0.28,126,222,Allegro,No Lyrics,"F♯,G♭"
I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,Avicii,9,I Could Be The One [Avicii vs Nicky Romero],2012,edm,0.51,0.79,6,-3.78,0,0.04,0.316,0.64,127.95,208,Allegro,No Lyrics,"F♯,G♭"
I Found Your Heart,DubVision,0,I Found Your Heart,2015,edm,0.64,0.82,2,-3.65,1,0.09,0.0972,0.4,127.08,204,Allegro,No Lyrics,D
If It Wasn't For You,Alesso,0,Forever,2015,edm,0.51,0.72,9,-4.69,0,0.05,0.15,0.26,125.89,232,Allegro,No Lyrics,A
Ignite - 2016 League Of Legends World Championship,Zedd,1,Ignite (2016 League Of Legends World Championship),2016,edm,0.72,0.75,5,-4.47,0,0.03,0.0789,0.37,127.97,195,Allegro,No Lyrics,F
In My Mind (Axwell Radio Edit),Ivan Gough & Feenixpawl feat. Georgi Kay,48,In My Mind,2012,edm,0.51,0.83,7,-4.5,0,0.06,0.342,0.36,128.04,186,Allegro,No Lyrics,G
Keep Our Love Alive,Afrojack,24,Forget The World,2014,edm,0.59,0.82,0,-5.37,0,0.07,0.199,0.12,129.03,253,Allegro,No Lyrics,C
Knock You Out,Bingo Players,0,Knock You Out,2014,edm,0.63,0.76,0,-4.38,1,0.04,0.496,0.52,128.07,170,Allegro,No Lyrics,C
Last Chance,Kaskade,18,Atmosphere,2013,edm,0.42,0.85,3,-4.69,0,0.06,0.105,0.16,127.91,258,Allegro,No Lyrics,"D♯,E♭"
Legends Never Die (feat. Against the Current),League of Legends,10,Legends Never Die (feat. Against The Current),2017,edm,0.5,0.6,4,-6.64,0,0.04,0.111,0.06,140.08,235,Allegro,No Lyrics,E
Lighthouse - Radio Edit,Nicky Romero,1,Lighthouse,2015,edm,0.6,0.7,11,-5.8,1,0.06,0.341,0.37,128.06,187,Allegro,No Lyrics,B
Lightning Strikes,Steve Aoki,48,Neon Future II,2015,edm,0.62,0.98,5,-6.19,0,0.11,0.296,0.13,130.01,238,Allegro,No Lyrics,F
Lights Go Down (Radio Mix) [feat. Curtains],The Jane Doze,30,Lights Go Down (Radio Mix) [feat. Curtains],2015,edm,0.66,0.73,0,-5.18,1,0.03,0.202,0.3,128.03,233,Allegro,No Lyrics,C
Lost Dreams,Morgan Page,31,Lost Dreams,2018,edm,0.62,0.63,10,-2.49,1,0.04,0.178,0.25,128.07,190,Allegro,No Lyrics,"A♯,B♭"
Mad World - Radio Edit,Hardwell,42,Mad World,2015,edm,0.47,0.88,5,-3.24,1,0.03,0.244,0.25,128.12,211,Allegro,No Lyrics,F
Never Let You Go - Radio Edit,Dash Berlin,23,Never Let You Go,2015,edm,0.56,0.89,10,-2.21,1,0.04,0.103,0.33,128,182,Allegro,No Lyrics,"A♯,B♭"
Only For Your Love - Corey James & Camarda Remix,Nicky Romero,0,Only For Your Love (Remixes),2018,edm,0.42,0.93,11,-6.38,0,0.1,0.39,0.28,125.03,227,Allegro,No Lyrics,B
People Of The Night,Dash Berlin,35,We Are (Part 1),2014,edm,0.54,0.82,7,-4.17,1,0.04,0.127,0.16,127.03,242,Allegro,No Lyrics,G
Shooting Star,John Dahlbäck,15,Shooting Star,2015,edm,0.54,0.94,11,-4.37,0,0.05,0.176,0.16,127.99,229,Allegro,No Lyrics,B
Somehow,Dash Berlin,37,We Are (Part 1),2014,edm,0.44,0.93,4,-4.34,0,0.08,0.321,0.23,130.04,222,Allegro,No Lyrics,E
Soundwave - Radio Edit,R3HAB,0,Soundwave,2014,edm,0.58,0.9,4,-3.67,1,0.09,0.0779,0.32,127.9,184,Allegro,No Lyrics,E
Spaceship (feat. Uffie),Galantis,55,Spaceship (feat. Uffie),2018,edm,0.52,0.84,10,-1.82,1,0.08,0.101,0.38,125.85,167,Allegro,No Lyrics,"A♯,B♭"
Survivors (feat. Haris) - Radio Edit,Hardwell,20,Survivors (feat. Haris) [Radio Edit],2015,edm,0.54,0.82,7,-3.97,0,0.07,0.172,0.23,127.95,188,Allegro,No Lyrics,G
Take Me Home - Radio Edit,Thomas Gold,39,Take Me Home,2015,edm,0.49,0.86,1,-4.48,1,0.06,0.208,0.3,128.02,210,Allegro,No Lyrics,"C♯,D♭"
Together - Radio Edit,Thomas Newson,18,Together,2015,edm,0.58,0.9,4,-3.04,1,0.03,0.55,0.43,126.01,196,Allegro,No Lyrics,E
Vertigo (feat. Caroline Pennell),DOLF,43,Vertigo (feat. Caroline Pennell),2017,edm,0.67,0.7,8,-6.14,1,0.06,0.0886,0.33,105.08,177,Andante,No Lyrics,"G♯,A♭"
The Way - Marcus Santoro Remix,Shapov,26,The Way (Remixes),2018,edm,0.6,0.74,10,-5.78,1,0.05,0.0806,0.23,123.98,195,Allegro,No Lyrics,"A♯,B♭"
We Are The Ones - Radio Edit,twoloud,0,We Are The Ones,2014,edm,0.5,0.85,8,-4.8,0,0.12,0.486,0.26,128.11,209,Allegro,No Lyrics,"G♯,A♭"
Yesterday Is Gone,Dash Berlin,37,Yesterday Is Gone,2015,edm,0.52,0.88,2,-1.87,1,0.04,0.482,0.27,127.05,172,Allegro,No Lyrics,D
You - Tiësto vs. Twoloud Radio Edit,Galantis,39,You (Tiësto vs. Twoloud Radio Edit),2014,edm,0.36,0.92,8,-3.07,0,0.05,0.164,0.09,127.94,215,Allegro,No Lyrics,"G♯,A♭"
She Wolf (Falling to Pieces) [feat. Sia],David Guetta,4,She Wolf (Falling to Pieces),2012,edm,0.51,0.86,7,-2.48,1,0.07,0.445,0.42,129.97,211,Allegro,No Lyrics,G
The Way We See The World (Tomorrowland 2011 Anthem) - Short Vocal Edit,Afrojack,26,The Way We See The World (Tomorrowland 2011 Anthem),2011,edm,0.72,0.81,7,-5.1,0,0.18,0.176,0.36,128.1,240,Allegro,No Lyrics,G
Same Old Fool - Son!k Remix,TJR,0,Same Old Fool,2012,edm,0.89,0.82,1,-6.08,1,0.06,0.135,0.21,128,296,Allegro,No Lyrics,"C♯,D♭"
Walk The Line - Laurent Wolf Remix,Laurent Wolf,25,Walk The Line,2010,edm,0.78,0.94,0,-0.66,1,0.15,0.213,0.58,127.98,174,Allegro,No Lyrics,C
Ah Yeah - Original Mix,Will Sparks,0,Ah Yeah,2013,edm,0.82,0.76,7,-3.54,0,0.08,0.04,0.76,127.98,204,Allegro,No Lyrics,G
Ode To Oi,TJR,3,Ode To Oi,2013,edm,0.93,0.84,11,-2.38,0,0.07,0.313,0.16,127.98,272,Allegro,No Lyrics,B
Who the Fuck Is H.P. Baxxter?,H.P. Baxxter,32,Who the Fuck Is H.P. Baxxter?,2013,edm,0.66,0.97,7,-3.34,1,0.06,0.289,0.28,127.99,188,Allegro,No Lyrics,G
The Viking (Original Mix),Will Sparks,0,The Viking,2013,edm,0.83,0.84,1,-3.25,0,0.22,0.824,0.32,128,186,Allegro,No Lyrics,"C♯,D♭"
Epic - Radio Mix,Sandro Silva,15,Epic,2012,edm,0.54,0.77,4,-2.03,0,0.31,0.0653,0.13,128.09,172,Allegro,No Lyrics,E
The Alphabeat - Radio Edit,David Guetta,30,The Alphabeat (Radio Edit),2012,edm,0.33,0.81,7,-4.1,0,0.29,0.695,0.11,121.97,206,Allegro,No Lyrics,G
Resurrection - Axwell's Recut Radio Edit,Michael Calfan,1,Resurrection,2011,edm,0.67,0.95,0,-2.49,0,0.04,0.216,0.62,128.07,167,Allegro,No Lyrics,C
Wasted (In The Morning) - Radio Edit,Steff da Campo,22,Wasted (In The Morning),2011,edm,0.74,0.93,11,-3.63,0,0.05,0.191,0.45,126.01,173,Allegro,No Lyrics,B
Android Porn,Kraddy,0,International Battle Of The Year 2011 - The Soundtrack,2011,edm,0.54,0.5,1,-9.89,1,0.1,0.486,0.39,94.75,232,Andante,No Lyrics,"C♯,D♭"
Feed The Dada - Radio Edit,Dada Life,29,Feed The Dada,2012,edm,0.72,0.9,0,-3.66,1,0.18,0.0972,0.44,128.04,184,Allegro,No Lyrics,C
The Legend,Ozo,0,The Legend,2010,edm,0.79,0.54,9,-9.32,0,0.05,0.125,0.51,132.02,200,Allegro,No Lyrics,A
One Two Fuck You - Radio Version,Kastenholt & Dee,28,One Two Fuck You,2012,edm,0.52,0.85,6,-3.64,0,0.08,0.224,0.53,125.9,203,Allegro,No Lyrics,"F♯,G♭"
Lift Off! - Radio Edit,W&W,36,Lift Off!,2012,edm,0.68,0.86,8,-5.8,1,0.13,0.108,0.45,128.03,184,Allegro,No Lyrics,"G♯,A♭"
Who Is Ready To Jump - Original Club Mix,Chuckie,28,Who Is Ready To Jump,2011,edm,0.74,0.83,5,-4.01,0,0.07,0.348,0.56,128.02,225,Allegro,No Lyrics,F
Encoded - Radio Edit,Hardwell,20,Encoded,2011,edm,0.66,0.97,7,-4.37,1,0.05,0.0568,0.3,127.99,131,Allegro,No Lyrics,G
Massive Selecta - Radio Edit,Kastenholt & Dee,29,Massive Selecta,2012,edm,0.74,0.96,8,-2.87,1,0.12,0.845,0.68,127.99,187,Allegro,No Lyrics,"G♯,A♭"
Ode To Oi - Crookers Remix,TJR,0,Ode To Oi (Remixes),2013,edm,0.78,0.84,9,-5.46,1,0.05,0.0933,0.81,127.99,271,Allegro,No Lyrics,A
Chasing Time - Radio Edit,Vicetone,45,Chasing Time,2013,edm,0.5,0.82,8,-2.86,1,0.12,0.0636,0.48,127.93,204,Allegro,No Lyrics,"G♯,A♭"
Living On Video,Generation DJ,16,DJ's Night Vol. 4,2010,edm,0.66,0.95,7,-4.12,1,0.04,0.207,0.55,131.03,198,Allegro,No Lyrics,G
